,first_name,name,year,rank,genre
74390,Stéphane,"Ball ist verdammt rund, Der",2001,,Short
74391,Stéphane,"Barefoot Contessa, The",1954,6.9,Drama
74392,Stéphane,Batono avanturistebo,1985,,Comedy
74393,Stéphane,Baxter Earns His Wings,1981,,Comedy
74394,Stéphane,Baxter Earns His Wings,1981,,Short
74395,Stéphane,Blackout,1988,5.1,Drama
74396,Stéphane,Blackout,1988,5.1,Thriller
74397,Stéphane,Bomma,1973,,Family
74398,Stéphane,Bomma,1973,,Family
74399,Stéphane,Brausepulver - Berta und die Strmer,1989,,Short
74400,Stéphane,"Break, The",1963,,Crime
74401,Stéphane,Broken Threads,1917,,Drama
74402,Stéphane,Buba u uhu,1972,,Comedy
74403,Stéphane,Byakuya no yojo,1958,,Drama
74404,Stéphane,Byakuya no yojo,1958,,Fantasy
74405,Stéphane,Byakuya no yojo,1958,,Horror
74406,Stéphane,C.H.O.M.P.S.,1979,3.8,Comedy
74407,Stéphane,C.H.O.M.P.S.,1979,3.8,Family
74408,Stéphane,C.H.O.M.P.S.,1979,3.8,Sci-Fi
74409,Stéphane,Carnival,1955,,Documentary
74410,Stéphane,Carnival,1955,,Short
74411,Stéphane,Chopper Chicks in Zombietown,1989,3.5,Comedy
74412,Stéphane,Chopper Chicks in Zombietown,1989,3.5,Horror
74413,Stéphane,"Clue, The (1913/I)",1913,,Short
74414,Stéphane,"Coche de Lalo, El",1974,,Short
74415,Stéphane,Cortuga,1985,,Thriller
74416,Stéphane,Dark Summer,1999,4.9,Thriller
74417,Stéphane,Delirious,1991,5.1,Comedy
74418,Stéphane (III),Al borde,1998,,Comedy
74419,Stéphane (III),Al borde,1998,,Drama
74420,Stéphane (III),Al borde,1998,,Romance
74421,Stephanie,"14 tula, songkram prachachon",2001,6.8,Drama
74422,Stephanie,"Ace of Death, The",1915,,Drama
74423,Stephanie,"Ace of Death, The",1915,,Short
74424,Stephanie,"Aire no cuesta, El",1984,,Documentary
74425,Stephanie,Alyye parusa,1961,8.6,Drama
74426,Stephanie,Alyye parusa,1961,8.6,Romance
74427,Stephanie,Army Daze,1996,5.3,Comedy
74428,Stephanie,"Artist's Circle, The",2000,7.4,Short
74429,Stéphanie,Ashtray Heart,1989,,Drama
74430,Stéphanie,Ashtray Heart,1989,,Short
74431,Stephanie,"Barrendero, El",1982,7.6,Comedy
74432,Stephanie,"Barrendero, El",1982,7.6,Drama
74433,Stephanie,Broncho Billy Begins Life Anew,1915,,Short
74434,Stephanie,Broncho Billy Begins Life Anew,1915,,Western
74435,Stéphanie,Canada: Calf Leather,1963,,Documentary
74436,Stéphanie,Canada: Calf Leather,1963,,Short
74437,Stéphanie,Chain of Command,2000,4.5,Action
74438,Stéphanie,Chain of Command,2000,4.5,Adventure
74439,Stephanie,"Ciel, les oiseaux et... ta mre!, Le",1999,4.9,Comedy
74440,Stephanie,"Commare secca, La",1962,6.0,Drama
74441,Stephanie,Crossing the River,1988,,Short
74442,Stephanie (I),Beyond Survival,1996,,Documentary
74443,Stephanie (I),Beyond Survival,1996,,Short
74444,Stephanie (I),Blade,1998,6.7,Action
74445,Stephanie (I),Blade,1998,6.7,Horror
74446,Stephanie (I),Blade,1998,6.7,Thriller
74447,Stephanie (II),Aflame in the Sky,1927,,Action
74448,Stephanie (II),Disaster,1948,,Drama
74449,Stephanie (V),Addio Lugano bella,2000,,Documentary
74450,Stephanie Leigh,Alias the Bandit,1930,,Short
74451,Stephanie Leigh,Alias the Bandit,1930,,Western
74452,Stephanos,Daegeomgaek,1968,,Action
74453,Stephanus,Around the World,1943,5.1,Comedy
74454,Stephanus,Around the World,1943,5.1,Musical
74455,Stephen,20th Century-Fox: The First 50 Years,1997,,Documentary
74456,Stephen,70'ernes folk,1975,,Documentary
74457,Stephen,70'ernes folk,1975,,Drama
74458,Stephen,Abyss Live,2003,,Family
74459,Stephen,Advance and Be Mechanized,1967,4.6,Animation
74460,Stephen,Advance and Be Mechanized,1967,4.6,Comedy
74461,Stephen,Advance and Be Mechanized,1967,4.6,Family
74462,Stephen,Advance and Be Mechanized,1967,4.6,Sci-Fi
74463,Stephen,Advance and Be Mechanized,1967,4.6,Short
74464,Stephen,Aizome Kyko kareinaru tsuioku,1983,,Romance
74465,Stephen,Alien Carnage,1993,,Action
74466,Stephen,Aliens Among Us,2002,,Animation
74467,Stephen,Aliens Among Us,2002,,Comedy
74468,Stephen,Aliens Among Us,2002,,Drama
74469,Stephen,Aliens Among Us,2002,,Family
74470,Stephen,Aliens Among Us,2002,,Animation
74471,Stephen,Aliens Among Us,2002,,Comedy
74472,Stephen,Aliens Among Us,2002,,Drama
74473,Stephen,Aliens Among Us,2002,,Family
74474,Stephen,Alin yazisi,1956,,Drama
74475,Stephen,All Packed in a Small House,1965,,Musical
74476,Stephen,American Roulette,1988,4.0,Thriller
74477,Stephen,"American West of John Ford, The",1971,,Documentary
74478,Stephen,"Amore a Roma, Un",1960,6.2,Drama
74479,Stephen,"Amore a Roma, Un",1960,6.2,Romance
74480,Stephen,Andy's Dog Day,1921,,Animation
74481,Stephen,Andy's Dog Day,1921,,Comedy
74482,Stephen,Andy's Dog Day,1921,,Short
74483,Stephen,Angel in Exile,1948,5.5,Drama
74484,Stephen,Angel in Exile,1948,5.5,Western
74485,Stephen,Angel in Exile,1948,5.5,Drama
74486,Stephen,Angel in Exile,1948,5.5,Western
74487,Stephen,Anna Karamazoff,1991,,Drama
74488,Stephen,Apocalipsis sexual,1982,,Crime
74489,Stephen,Apocalipsis sexual,1982,,Drama
74490,Stephen,Apocalipsis sexual,1982,,Thriller
74491,Stephen,Apocalipsis sexual,1982,,Crime
74492,Stephen,Apocalipsis sexual,1982,,Drama
74493,Stephen,Apocalipsis sexual,1982,,Thriller
74494,Stephen,Army Bound,1952,,Action
74495,Stephen,Army Bound,1952,,Drama
74496,Stephen,Around the Pyramids,1922,,Animation
74497,Stephen,Around the Pyramids,1922,,Comedy
74498,Stephen,Around the Pyramids,1922,,Short
74499,Stephen,Askim ve gnahim,1963,,Drama
74500,Stephen,Askim ve gnahim,1963,,Romance
74501,Stephen,At the End of the Rope,1914,,Short
74502,Stephen,"Atentie, fragil",1969,,Documentary
74503,Stephen,"Atentie, fragil",1969,,Short
74504,Stephen,"Avenging Hand, The",1915,,Horror
74505,Stephen,"Awful Tooth, The",1952,,Animation
74506,Stephen,"Awful Tooth, The",1952,,Short
74507,Stephen,Aysecik - Fakir Prenses,1963,,Family
74508,Stephen,Back to the Farm,1914,,Comedy
74509,Stephen,Back to the Farm,1914,,Short
74510,Stephen,Back to the Farm,1914,,Comedy
74511,Stephen,Back to the Farm,1914,,Short
74512,Stephen,Bajo el poder de la garra maldita,1995,,Short
74513,Stephen,Bajo el poder de la garra maldita,1995,,Short
74514,Stephen,"Bay of Seven Isles, The",1915,,Short
74515,Stephen,Beat Street,1984,4.9,Drama
74516,Stephen,Beat Street,1984,4.9,Music
74517,Stephen,Ben Blair,1916,,Drama
74518,Stephen,Ben Blair,1916,,Western
74519,Stephen,"Berlin Airlift: First Battle of the Cold War, The",1998,,Documentary
74520,Stephen,Bertolucci Makes 'The Dreamers',2003,,Documentary
74521,Stephen,"Better Wife, The",1919,,Drama
74522,Stephen,Big Ears,1931,7.5,Comedy
74523,Stephen,Big Ears,1931,7.5,Family
74524,Stephen,Big Ears,1931,7.5,Short
74525,Stephen,Blonde Atom Bomb,1951,,Comedy
74526,Stephen,Blonde Atom Bomb,1951,,Short
74527,Stephen,Blood Simple.,1984,7.7,Crime
74528,Stephen,Blood Simple.,1984,7.7,Drama
74529,Stephen,Blood Simple.,1984,7.7,Thriller
74530,Stephen,Blood Simple.,1984,7.7,Crime
74531,Stephen,Blood Simple.,1984,7.7,Drama
74532,Stephen,Blood Simple.,1984,7.7,Thriller
74533,Stephen,Blue Water,1924,,Drama
74534,Stephen,"Bonne journe, monsieur M.",1983,,Animation
74535,Stephen,Born Blood,2002,,Action
74536,Stephen,Born Blood,2002,,Drama
74537,Stephen,Bowery Champs,1944,5.2,Comedy
74538,Stephen,"Branded Woman, The",1920,,Drama
74539,Stephen,"Bride in Black, The",1990,,Crime
74540,Stephen,Broke,2000,,Short
74541,Stephen,"Brothers, The",1947,6.5,Drama
74542,Stephen,"Buffalo Soldiers, The",1992,,Documentary
74543,Stephen,"Bugs Bunny Mystery Special, The",1980,,Short
74544,Stephen,"Bugs Bunny Mystery Special, The",1980,,Short
74545,Stephen,"Bugs Bunny Mystery Special, The",1980,,Short
74546,Stephen,Bugs Bunny's Looney Christmas Tales,1979,,Animation
74547,Stephen,Bugs Bunny's Looney Christmas Tales,1979,,Animation
74548,Stephen,Bunny as a Reporter,1913,,Comedy
74549,Stephen,Bunny as a Reporter,1913,,Short
74550,Stephen,Buttcrack,1998,4.4,Comedy
74551,Stephen,Buttcrack,1998,4.4,Horror
74552,Stephen,Cafe Europa,1990,5.9,Comedy
74553,Stephen,Cafe Europa,1990,5.9,Crime
74554,Stephen,"Cage, The",1991,,Animation
74555,Stephen,"Cage, The",1991,,Short
74556,Stephen,Caleb Piper's Girl,1919,,Comedy
74557,Stephen,Caleb Piper's Girl,1919,,Drama
74558,Stephen,Can Cannes,1981,,Documentary
74559,Stephen,Car Trouble 2: Them's the Brakes,2004,,Short
74560,Stephen,"Caso Cludia, O",1979,5.9,Crime
74561,Stephen,"Caso Cludia, O",1979,5.9,Drama
74562,Stephen,Cautivo del mas all,1968,,Drama
74563,Stephen,Cautivo del mas all,1968,,Horror
74564,Stephen,Cautivo del mas all,1968,,Mystery
74565,Stephen,"Cheerleaders, The",1973,4.6,Comedy
74566,Stephen,Choihui jeungin,1980,,Action
74567,Stephen,"Circular Path, The",1915,,Short
74568,Stephen,"Clown's Pups, The",1919,,Animation
74569,Stephen,"Clown's Pups, The",1919,,Comedy
74570,Stephen,"Clown's Pups, The",1919,,Short
74571,Stephen,Compadres a la Mexicana,1990,,Comedy
74572,Stephen,"Constable's Confusion, The",1911,,Comedy
74573,Stephen,Copywrite,2001,,Short
74574,Stephen,"Cour des miracles, La",1902,,Comedy
74575,Stephen,Crack in the World,1965,5.7,Sci-Fi
74576,Stephen,"Creator's Game, The",1999,2.0,Adventure
74577,Stephen,Crime Club,1975,,Crime
74578,Stephen,Crime Club,1975,,Drama
74579,Stephen,Crime Club,1975,,Thriller
74580,Stephen,"Cross and the Switchblade, The",1970,4.8,Drama
74581,Stephen,Cult Culture: The Poseidon Adventure,2003,,Documentary
74582,Stephen,Cult Culture: The Poseidon Adventure,2003,,Documentary
74583,Stephen,"Cdiz, Tacita de Plata",1963,,Documentary
74584,Stephen,"Cdiz, Tacita de Plata",1963,,Short
74585,Stephen,D'Artagnan et les trois mousquetaires,2005,,Adventure
74586,Stephen,Da mute die bse Frau die ganzen Mohrrben selber fressen,1972,,Short
74587,Stephen,Da spasim vazduha,1977,,Documentary
74588,Stephen,Da spasim vazduha,1977,,Short
74589,Stephen,Dalziel and Pascoe: Great Escapes,2004,,Crime
74590,Stephen,Dalziel and Pascoe: Great Escapes,2004,,Drama
74591,Stephen,"Dance Contest, The",1934,6.5,Animation
74592,Stephen,"Dance Contest, The",1934,6.5,Comedy
74593,Stephen,"Dance Contest, The",1934,6.5,Short
74594,Stephen,Daring Daughters,1933,,Drama
74595,Stephen,David Rose and His Orchestra,1954,,Music
74596,Stephen,David Rose and His Orchestra,1954,,Short
74597,Stephen,Dead Before Dawn,1993,,Drama
74598,Stephen,Dead Before Dawn,1993,,Thriller
74599,Stephen,Delicious and Refreshing,1929,,Comedy
74600,Stephen,Delicious and Refreshing,1929,,Short
74601,Stephen,Derdim dnyadan byk,1978,,Drama
74602,Stephen,"Devils, The",1971,7.2,Drama
74603,Stephen,"Devils, The",1971,7.2,Horror
74604,Stephen,Dibu 2: La venganza de Nasty,1998,,Animation
74605,Stephen,Dibu 2: La venganza de Nasty,1998,,Comedy
74606,Stephen,Dibu 2: La venganza de Nasty,1998,,Family
74607,Stephen,Dibu 2: La venganza de Nasty,1998,,Fantasy
74608,Stephen,Digital Penis,2000,,Animation
74609,Stephen,Digital Penis,2000,,Short
74610,Stephen,Digital Sex,2001,,Documentary
74611,Stephen,Dilis nislivit,1976,,Drama
74612,Stephen,Dinner at the Ritz,1937,5.1,Mystery
74613,Stephen,Dinner at the Ritz,1937,5.1,Romance
74614,Stephen,"Displaced Person, The",1976,,Drama
74615,Stephen,Dita e mrgimtarve,1975,,Documentary
74616,Stephen,Dita e mrgimtarve,1975,,Short
74617,Stephen (I),"Abenteurerin, Die",2000,,Short
74618,Stephen (I),Alice in Wonderland,1903,5.3,Fantasy
74619,Stephen (I),Alice in Wonderland,1903,5.3,Short
74620,Stephen (I),Alice in Wonderland,1903,5.3,Fantasy
74621,Stephen (I),Alice in Wonderland,1903,5.3,Short
74622,Stephen (I),All My Men,1966,,Drama
74623,Stephen (I),Along Came Ruth,1933,,Musical
74624,Stephen (I),Along Came Ruth,1933,,Short
74625,Stephen (I),Bag smilet - om prostitution i Thailand,1992,,Documentary
74626,Stephen (I),Balgan maskui yeoin,1971,,Action
74627,Stephen (I),Bez protokola,1969,,Documentary
74628,Stephen (I),Bez protokola,1969,,Short
74629,Stephen (I),Blood on the Backlot,2000,,Comedy
74630,Stephen (I),Blood on the Backlot,2000,,Horror
74631,Stephen (I),Blood on the Backlot,2000,,Short
74632,Stephen (I),Brothers in the Saddle,1949,5.5,Western
74633,Stephen (I),"Burning Cross, The",1947,,Crime
74634,Stephen (I),"Burning Cross, The",1947,,Drama
74635,Stephen (I),Chun dao ren jian,1963,,Drama
74636,Stephen (I),Cigareta,1994,,Documentary
74637,Stephen (I),Cigareta,1994,,Short
74638,Stephen (I),"Dangerous Coward, The",1924,,Western
74639,Stephen (I),Dharti,1970,,Action
74640,Stephen (I),Dharti,1970,,Adventure
74641,Stephen (I),Dharti,1970,,Drama
74642,Stephen (I),Dharti,1970,,Romance
74643,Stephen (II),"Bait, The",1916,,Crime
74644,Stephen (II),"Bait, The",1916,,Drama
74645,Stephen (II),Champions Juniors,1951,,Short
74646,Stephen (II),Children of the North,1991,,Thriller
74647,Stephen (II),Dear Dead Delilah,1972,3.6,Horror
74648,Stephen (II),Dimension soleils,1970,,Animation
74649,Stephen (II),Dimension soleils,1970,,Short
74650,Stephen (II),Dimension soleils,1970,,Animation
74651,Stephen (II),Dimension soleils,1970,,Short
74652,Stephen (III),Ajimae,2001,,Action
74653,Stephen (III),Ajimae,2001,,Adventure
74654,Stephen (III),Ajimae,2001,,Family
74655,Stephen (III),Ajimae,2001,,Musical
74656,Stephen (III),America or Bust,1930,,Comedy
74657,Stephen (III),America or Bust,1930,,Short
74658,Stephen (III),Anthrax,2001,4.0,Drama
74659,Stephen (III),Anthrax,2001,4.0,Thriller
74660,Stephen (III),Bab's Diary,1917,,Comedy
74661,Stephen (III),Bab's Diary,1917,,Romance
74662,Stephen (III),Beau Brummel,1913,,Action
74663,Stephen (III),Beau Brummel,1913,,Adventure
74664,Stephen (III),Beau Brummel,1913,,Short
74665,Stephen (III),Clambake,1967,4.7,Drama
74666,Stephen (III),Clambake,1967,4.7,Musical
74667,Stephen (IV),"Anak ni Waray, anak ni Biday",1986,,Comedy
74668,Stephen (IV),"Anak ni Waray, anak ni Biday",1986,,Romance
74669,Stephen (IV),Big Town Girl,1937,,Drama
74670,Stephen (V),Birakilan ocuk,1950,,Drama
74671,Stephen (VII),Beau Brummel,1924,7.6,Action
74672,Stephen (VII),Beau Brummel,1924,7.6,Adventure
74673,Stephen A.,Copy Shop,2001,7.5,Comedy
74674,Stephen A.,Copy Shop,2001,7.5,Drama
74675,Stephen A.,Copy Shop,2001,7.5,Short
74676,Stephen C.,Copy - Paste,1991,,Short
74677,Stephen D.,Dil-E-Nadan,1982,,Action
74678,Stephen D.,Dil-E-Nadan,1982,,Drama
74679,Stephen D.,Dil-E-Nadan,1982,,Romance
74680,Stephen D.,Dil-E-Nadan,1982,,Action
74681,Stephen D.,Dil-E-Nadan,1982,,Drama
74682,Stephen D.,Dil-E-Nadan,1982,,Romance
74683,Stephen E.,Brujos y curanderos,1981,,Documentary
74684,Stephen F.,Afternoon Delight,2004,,Comedy
74685,Stephen F.,Afternoon Delight,2004,,Short
74686,Stephen H.,Awwal marrah teheb ya...,2003,,Comedy
74687,Stephen H.,Awwal marrah teheb ya...,2003,,Romance
74688,Stephen J.,Alles ist ein Wunder. Ein Artistenleben,2000,,Documentary
74689,Stephen J.,Carousel,2002,,Short
74690,Stephen J. (I),"29th Annual Juno Awards, The",2000,,Music
74691,Stephen J. (I),"29th Annual Juno Awards, The",2000,,Music
74692,Stephen L.,Chunmiao,1975,,Drama
74693,Stephen L.,Chunmiao,1975,,Drama
74694,Stephen L.,Chunmiao,1975,,Drama
74695,Stephen M.,Blond Cheat,1938,5.3,Comedy
74696,Stephen M.,Boss of Bosses,2001,,Crime
74697,Stephen M.,Boss of Bosses,2001,,Drama
74698,Stephen M.,"Chacal de Nahueltoro, El",1969,6.8,Drama
74699,Stephen Otto,Bopin' Hood,1961,,Animation
74700,Stephen Otto,Bopin' Hood,1961,,Short
74701,Stephen Patrick,"Avtomobil, skripka i sobaka Klyaksa",1974,7.5,Family
74702,Stephen Patrick,"Avtomobil, skripka i sobaka Klyaksa",1974,7.5,Musical
74703,Stephen T.,"Blackjack Ketchum, Desperado",1956,5.2,Western
74704,Stere,Battle of the Coral Sea,1959,6.3,Drama
74705,Stere,Battle of the Coral Sea,1959,6.3,War
74706,Sterling,Din Bin Phu,1992,5.8,Drama
74707,Sterling,Din Bin Phu,1992,5.8,War
74708,Sterling (II),Allari Premikudu,1994,,Action
74709,Sterling (II),Allari Premikudu,1994,,Comedy
74710,Sterling (II),Allari Premikudu,1994,,Drama
74711,Sterling (II),Allari Premikudu,1994,,Romance
74712,Stev'nn,Beau Brummel and His Bride,1913,,Comedy
74713,Stev'nn,Beau Brummel and His Bride,1913,,Short
74714,Stevan,Cutting Loose,1996,,Documentary
74715,Stevan (I),"Crook of Dreams, The",1919,,Crime
74716,Stevan (I),"Crook of Dreams, The",1919,,Drama
74717,Steve,"1,000 Dollars a Minute",1935,,Comedy
74718,Steve,1. de ei,2000,,Drama
74719,Steve,1. de ei,2000,,Short
74720,Steve,1000 Caloriot,2001,,Drama
74721,Steve,1001 Nights,1998,9.0,Short
74722,Steve,31 iyunya,1978,,Musical
74723,Steve,9 wolui chatgi,1973,,Drama
74724,Steve,A&E Biography: Anastasia - Her True Story,1997,,Documentary
74725,Steve,Abel,1996,,Short
74726,Steve,Across the River,1965,,Drama
74727,Steve,Adam,1983,,Drama
74728,Steve,Adam a Eva,1922,,Comedy
74729,Steve,Aesui eondeok,1969,,Drama
74730,Steve,Alien Terminator,1996,3.4,Horror
74731,Steve,Alien Terminator,1996,3.4,Sci-Fi
74732,Steve,"American Affair, An",1997,3.4,Drama
74733,Steve,American General,2005,,Documentary
74734,Steve,American General,2005,,Drama
74735,Steve,Ani Hamiragel Shelha,1997,,Documentary
74736,Steve,Annemi ariyorum,1959,,Drama
74737,Steve,Annihilator,1986,,Sci-Fi
74738,Steve,Anwalt Abel - Der Voyeur und das Mdchen,2000,,Crime
74739,Steve,Anwalt Abel - Der Voyeur und das Mdchen,2000,,Thriller
74740,Steve,Anwalt Abel - Der Voyeur und das Mdchen,2000,,Crime
74741,Steve,Anwalt Abel - Der Voyeur und das Mdchen,2000,,Thriller
74742,Steve,Around the World,1916,,Comedy
74743,Steve,Around the World,1916,,Short
74744,Steve,Artesana marroqu,1944,,Documentary
74745,Steve,Artesana marroqu,1944,,Short
74746,Steve,Aska tvbe,1964,,Drama
74747,Steve,Aska tvbe,1964,,Romance
74748,Steve,Ates parcasi,1971,,Romance
74749,Steve,Auge/Maschine,2001,,Documentary
74750,Steve,Auge/Maschine,2001,,Short
74751,Steve,Augenblick mal... Wer ist Marty Feldman?,1974,,Documentary
74752,Steve,Aur Woh Raks Karte Rahi,1996,,Documentary
74753,Steve,Avant de partir,2001,,Documentary
74754,Steve,Backslider,1914,,Drama
74755,Steve,Backslider,1914,,Short
74756,Steve,"Ballon rouge, Le",1956,7.5,Family
74757,Steve,"Ballon rouge, Le",1956,7.5,Fantasy
74758,Steve,"Ballon rouge, Le",1956,7.5,Short
74759,Steve,Bangaru Lakshmi,1980,,Musical
74760,Steve,Bank Holiday,1938,6.0,Drama
74761,Steve,Bankiet,1976,,Animation
74762,Steve,Bankiet,1976,,Short
74763,Steve,Barnen frn Frostmofjllet,1945,6.0,Drama
74764,Steve,Barnen frn Frostmofjllet,1945,6.0,Family
74765,Steve,Being Considered,2000,6.0,Comedy
74766,Steve,Bella Block - Liebestod,1995,,Crime
74767,Steve,"Bells, The (1913/II)",1913,,Short
74768,Steve,Berlin Beshert,2002,,Comedy
74769,Steve,Berlin Beshert,2002,,Drama
74770,Steve,Berlin Beshert,2002,,Romance
74771,Steve,Berlin Beshert,2002,,Short
74772,Steve,Berringer,1972,,Short
74773,Steve,"Best of Enemies, The",1962,6.8,Adventure
74774,Steve,"Best of Enemies, The",1962,6.8,War
74775,Steve,"Black Cat, The",1966,5.0,Horror
74776,Steve,Black Music in America: From Then Till Now,1971,,Documentary
74777,Steve,Black Music in America: From Then Till Now,1971,,Short
74778,Steve,Blazing Love,1916,,Drama
74779,Steve,Blood Ties,1991,,Horror
74780,Steve,Blood Ties,1991,,Thriller
74781,Steve,Blow Me Down!,1933,6.4,Animation
74782,Steve,Blow Me Down!,1933,6.4,Comedy
74783,Steve,Blow Me Down!,1933,6.4,Family
74784,Steve,Blow Me Down!,1933,6.4,Short
74785,Steve,"Bohme, La",2002,,Drama
74786,Steve,"Bohme, La",2002,,Music
74787,Steve,"Bohme, La",2002,,Romance
74788,Steve,Boi,2003,,Documentary
74789,Steve,Boi,2003,,Short
74790,Steve,Boi,2003,,Documentary
74791,Steve,Boi,2003,,Short
74792,Steve,Bonne chance,1935,,Drama
74793,Steve,Bonne chance,1935,,Drama
74794,Steve,"Bostonians, The",1984,5.6,Drama
74795,Steve,"Bostonians, The",1984,5.6,Romance
74796,Steve,"Broken Rosary, The",1934,,Musical
74797,Steve,"Bueno y lo bello, Lo",1993,,Short
74798,Steve,By the Old Mill Scream,1953,,Animation
74799,Steve,By the Old Mill Scream,1953,,Short
74800,Steve,Calidad Uniform,1980,,Short
74801,Steve,Can sheng,1953,,Drama
74802,Steve,Canadian Bacon,1995,5.4,Comedy
74803,Steve,Canadian Bacon,1995,5.4,War
74804,Steve,Carmenita the Faithful,1911,,Short
74805,Steve,Carmenita the Faithful,1911,,Western
74806,Steve,"Casa de enfrente, La",2003,,Drama
74807,Steve,"Cask of Amontillado, The",1998,,Short
74808,Steve,Cautivos de la sombra,1993,,Drama
74809,Steve,Cecilia of the Pink Roses,1918,,Drama
74810,Steve,Cheech & Chong's Next Movie,1980,5.2,Comedy
74811,Steve,Cheers for Miss Bishop,1941,6.3,Drama
74812,Steve,Chi no hate made,1953,,Drama
74813,Steve,Chor Bazaar,1954,,Action
74814,Steve,Chor Bazaar,1954,,Thriller
74815,Steve,Chupacabras,2000,,Comedy
74816,Steve,Chupacabras,2000,,Short
74817,Steve,Churakhaneun geosheun nalgaega itda,1990,2.8,Drama
74818,Steve,Churakhaneun geosheun nalgaega itda,1990,2.8,Romance
74819,Steve,"Cieli di Roma - Il restauro, I",1999,,Documentary
74820,Steve,"Cimetire paroissial au Qubec, Le",1982,,Short
74821,Steve,City of Angels,1998,6.2,Drama
74822,Steve,City of Angels,1998,6.2,Fantasy
74823,Steve,City of Angels,1998,6.2,Romance
74824,Steve,Close to Home (2001/II),2001,,Documentary
74825,Steve,Cloudburst,1951,5.7,Mystery
74826,Steve,"Club, The",1994,3.9,Horror
74827,Steve,"Colonel's Peril, The",1912,,Short
74828,Steve,"Colonel's Peril, The",1912,,Western
74829,Steve,Como se Morre no Cinema,2002,,Documentary
74830,Steve,Como se Morre no Cinema,2002,,Short
74831,Steve,Compliments of the Season,1930,4.5,Drama
74832,Steve,Compliments of the Season,1930,4.5,Short
74833,Steve,"Compulsory Husband, The",1930,,Comedy
74834,Steve,"Compulsory Husband, The",1930,,Comedy
74835,Steve,"Connivers, The",1994,,Comedy
74836,Steve,"Connivers, The",1994,,Short
74837,Steve,"Courage of Despair, The",1923,,Drama
74838,Steve,"Courage of Despair, The",1923,,Short
74839,Steve,"Course en tte, La",1974,,Documentary
74840,Steve,"Cowboys' Kitchen, The",2001,,Documentary
74841,Steve,Criaturas Que Nasciam em Segredo,1995,,Documentary
74842,Steve,Cristo,1966,,Documentary
74843,Steve,Cristo,1966,,Short
74844,Steve,Cruz de Olvido,1984,,Drama
74845,Steve,Cruz de Olvido,1984,,Musical
74846,Steve,"Cult Film Legacy of Lynn Lowry, The",2003,,Documentary
74847,Steve,"Cult Film Legacy of Lynn Lowry, The",2003,,Short
74848,Steve,Cusp,2000,7.1,Short
74849,Steve,Cut-Up: The Films of Grant Munro,2003,,Animation
74850,Steve,"Cyclone Kid, The",1942,,Western
74851,Steve,Dai Nippon suri washdan,1969,,Comedy
74852,Steve,Damiana,1978,,Fantasy
74853,Steve,Damiana,1978,,Mystery
74854,Steve,Damiana,1978,,Romance
74855,Steve,Detrs de la noticia,1986,,Documentary
74856,Steve,Detrs de la noticia,1986,,Short
74857,Steve,Deux,1989,6.1,Drama
74858,Steve,Dibu 3,2002,4.8,Adventure
74859,Steve,Dibu 3,2002,4.8,Animation
74860,Steve,Dibu 3,2002,4.8,Comedy
74861,Steve,Dibu 3,2002,4.8,Family
74862,Steve,Dibu 3,2002,4.8,Fantasy
74863,Steve,Dibu 3,2002,4.8,Musical
74864,Steve,Dinky Doodle and the Little Orphan,1926,,Animation
74865,Steve,Dinky Doodle and the Little Orphan,1926,,Comedy
74866,Steve,Dinky Doodle and the Little Orphan,1926,,Short
74867,Steve (I),2 Flies,1999,,Short
74868,Steve (I),2 Flies,1999,,Short
74869,Steve (I),2000 Terrorists,2004,,Documentary
74870,Steve (I),2000 Terrorists,2004,,Documentary
74871,Steve (I),Adam and Evelyne,1949,5.4,Comedy
74872,Steve (I),Amudo eobseotdeon yeoleum,1974,,Drama
74873,Steve (I),Bal/H,1999,,Comedy
74874,Steve (I),Bal/H,1999,,Crime
74875,Steve (I),Barbecue: A Love Story,1997,,Comedy
74876,Steve (I),Blue Flame,1993,4.5,Drama
74877,Steve (I),Blue Flame,1993,4.5,Sci-Fi
74878,Steve (I),Buzzy and the Phantom Pinto,1941,,Western
74879,Steve (I),Carolina dice,1985,,Drama
74880,Steve (I),Carolina dice,1985,,Short
74881,Steve (I),Champions of the Future,1944,,Short
74882,Steve (I),Chillida,1978,,Documentary
74883,Steve (I),Chillida,1978,,Short
74884,Steve (I),Chillida,1978,,Documentary
74885,Steve (I),Chillida,1978,,Short
74886,Steve (I),Chillida,1978,,Documentary
74887,Steve (I),Chillida,1978,,Short
74888,Steve (I),"Collector, The",1965,7.3,Drama
74889,Steve (I),"Collector, The",1965,7.3,Horror
74890,Steve (I),"Collector, The",1965,7.3,Thriller
74891,Steve (I),"Comedy Man, The",1963,,Drama
74892,Steve (I),"Courtesan, The",1916,,Drama
74893,Steve (I),Destination Konkan,1956,,Documentary
74894,Steve (I),Dirt Merchant,1999,3.9,Comedy
74895,Steve (I),Do Not Disturb,1965,5.1,Comedy
74896,Steve (II),"29th Annual Primetime Emmy Awards, The",1977,,Family
74897,Steve (II),Acqua cheta,1933,,Comedy
74898,Steve (II),Barnaby Lee,1917,,Drama
74899,Steve (II),"Bella mugnaia, La",1955,5.2,Comedy
74900,Steve (II),Berlin Is In Germany,2001,8.0,Drama
74901,Steve (II),Beyond the Purple Hills,1950,6.2,Western
74902,Steve (II),Big Town Ideas,1921,,Comedy
